Landmark Name,X,Y,Z,Squat Type
Right Elbow,0.5425642728805542,0.5747617483139038,-0.4437416791915894,Correct
Left Wrist,0.6443554759025574,0.5679109692573547,-0.1053406670689583,Correct
Right Wrist,0.6430308818817139,0.5713687539100647,-0.4764429032802582,Correct
Left Pinky,0.6627227067947388,0.5675462484359741,-0.1215512901544571,Correct
Right Pinky,0.6668946743011475,0.5748259425163269,-0.5432045459747314,Correct
Left Index,0.6524457335472107,0.5591100454330444,-0.1546812057495117,Correct
Right Index,0.6714203953742981,0.5635140538215637,-0.5173656940460205,Correct
Left Hip,0.477735161781311,0.6745368242263794,0.1064423993229866,Correct
Right Hip,0.4363710582256317,0.6780742406845093,-0.1063295528292656,Correct
Left Knee,0.5402690768241882,0.7179434299468994,0.1260108947753906,Correct
Right Knee,0.4971972703933716,0.7446189522743225,-0.4233703911304474,Correct
Left Ankle,0.4776806235313416,0.8364965915679932,0.3195258378982544,Correct
Right Ankle,0.4477279484272003,0.8835060596466064,-0.3384531438350677,Correct
Left Heel,0.4542702436447144,0.8562791347503662,0.3344289064407349,Correct
Right Heel,0.4231781661510468,0.9014061093330384,-0.3390269875526428,Correct
Left Foot Index,0.5167295932769775,0.8812100291252136,0.268710732460022,Correct
Right Foot Index,0.4901986122131348,0.9396488666534424,-0.4794272780418396,Correct
Left Elbow,0.5937456488609314,0.563317596912384,0.0658277347683906,Correct
Right Elbow,0.5484249591827393,0.5747084021568298,-0.4386656582355499,Correct
Left Wrist,0.6415177583694458,0.5672853589057922,-0.1026949062943459,Correct
Right Wrist,0.6441904902458191,0.5718841552734375,-0.4791795909404755,Correct
Left Pinky,0.6567132472991943,0.5664300322532654,-0.1231116577982903,Correct
Right Pinky,0.666951596736908,0.5747712254524231,-0.5528656840324402,Correct
Left Index,0.6506159901618958,0.5583988428115845,-0.1557977646589279,Correct
Right Index,0.6714141368865967,0.5632448792457581,-0.5308634638786316,Correct
Left Hip,0.4776605367660522,0.6742870211601257,0.1042817384004593,Correct
Right Hip,0.4363701939582825,0.6780338287353516,-0.1041457653045654,Correct
Left Knee,0.5343130826950073,0.7194079756736755,0.1003951653838158,Correct
Right Knee,0.4898252189159393,0.745227038860321,-0.4826402366161346,Correct
Left Ankle,0.4744574427604675,0.8366648554801941,0.3029953241348267,Correct
Right Ankle,0.4478763937950134,0.889931321144104,-0.428865373134613,Correct
Left Heel,0.4519588351249695,0.8562620282173157,0.3184880018234253,Correct
Right Heel,0.4242094457149506,0.9082558751106262,-0.4321983158588409,Correct
Left Foot Index,0.5130535960197449,0.881483793258667,0.2324693351984024,Correct
Right Foot Index,0.4903998076915741,0.9455004930496216,-0.5888205766677856,Correct
Left Elbow,0.5996740460395813,0.5640145540237427,0.0161442682147026,Correct
Right Elbow,0.541765034198761,0.5766887068748474,-0.4567608833312988,Correct
Left Wrist,0.6449775695800781,0.5672332644462585,-0.2527371048927307,Correct
Right Wrist,0.6386768817901611,0.576083242893219,-0.5144063234329224,Correct
Left Pinky,0.6621443629264832,0.5664603114128113,-0.2905943989753723,Correct
Right Pinky,0.6616796255111694,0.5793855786323547,-0.5789020657539368,Correct
Left Index,0.6526584029197693,0.5582901835441589,-0.3114370405673981,Correct
Right Index,0.6658307909965515,0.567295491695404,-0.5603349804878235,Correct
Left Hip,0.4778324067592621,0.674329400062561,0.1018835008144379,Correct
Right Hip,0.4365346133708954,0.6769200563430786,-0.1017091125249863,Correct
Left Knee,0.539124071598053,0.7201220989227295,0.0205704681575298,Correct
Right Knee,0.4947161674499512,0.7452815175056458,-0.4255751669406891,Correct
Left Ankle,0.4750752449035645,0.8377024531364441,0.213292121887207,Correct
Right Ankle,0.4471726417541504,0.8888395428657532,-0.3353317975997925,Correct
Left Heel,0.4518763422966003,0.8564537763595581,0.2282960265874863,Correct
Right Heel,0.4239051043987274,0.9073585867881776,-0.3358886539936066,Correct
Left Foot Index,0.5130317807197571,0.8839375376701355,0.1236484795808792,Correct
Right Foot Index,0.4896486699581146,0.947129249572754,-0.4800291061401367,Correct
Left Elbow,0.6033916473388672,0.5700060725212097,-0.1238171309232712,Correct
Right Elbow,0.541636049747467,0.5734919309616089,-0.5359879732131958,Correct
Left Wrist,0.6428182721138,0.5693022608757019,-0.3765834271907806,Correct
Right Wrist,0.6389175653457642,0.5714367628097534,-0.6240026354789734,Correct
Left Pinky,0.6607698798179626,0.5691207647323608,-0.4153667092323303,Correct
Right Pinky,0.6615728735923767,0.5747619867324829,-0.6876448392868042,Correct
Left Index,0.650162398815155,0.5608764886856079,-0.4325305819511414,Correct
Right Index,0.6666504740715027,0.5641610622406006,-0.6668087244033813,Correct
Left Hip,0.4870779812335968,0.6733142137527466,0.0966397821903228,Correct
Right Hip,0.4371484518051147,0.6729927062988281,-0.0965169593691825,Correct
Left Knee,0.541654646396637,0.7249981760978699,-0.0722128972411155,Correct
Right Knee,0.4918374419212341,0.7415853142738342,-0.5002911686897278,Correct
Left Ankle,0.4798243641853333,0.8517906069755554,0.1875514984130859,Correct
Right Ankle,0.4473652243614197,0.8858814239501953,-0.3717471361160278,Correct
Left Heel,0.4564706385135651,0.8731338381767273,0.2170347422361374,Correct
Right Heel,0.4254304170608521,0.905792236328125,-0.3699926733970642,Correct
Left Foot Index,0.5147432088851929,0.8994296193122864,0.0365178622305393,Correct
Right Foot Index,0.4863989055156708,0.944589614868164,-0.5425909161567688,Correct
Left Elbow,0.5968970656394958,0.5668338537216187,0.0470805093646049,Correct
Right Elbow,0.5407895445823669,0.5734014511108398,-0.5034068822860718,Correct
Left Wrist,0.6435900330543518,0.5684773921966553,-0.1398217082023621,Correct
Right Wrist,0.6404019594192505,0.5714365839958191,-0.5673872232437134,Correct
Left Pinky,0.6615177392959595,0.568006694316864,-0.1561508923768997,Correct
Right Pinky,0.6632845401763916,0.5744035840034485,-0.628176748752594,Correct
Left Index,0.6540583372116089,0.5607480406761169,-0.1873051226139069,Correct
Right Index,0.6679611206054688,0.563980221748352,-0.608786404132843,Correct
Left Hip,0.4809643626213074,0.6719845533370972,0.1109669655561447,Correct
Right Hip,0.4367754757404327,0.6756970882415771,-0.1108373552560806,Correct
Left Knee,0.542410671710968,0.7201152443885803,0.0577391013503074,Correct
Right Knee,0.4973084628582001,0.7443755269050598,-0.4564570188522339,Correct
Left Ankle,0.4794559180736542,0.8429239392280579,0.2586204707622528,Correct
Right Ankle,0.4496411681175232,0.8844448924064636,-0.3425860106945038,Correct
Left Heel,0.4556494057178497,0.863113522529602,0.2738232016563416,Correct
Right Heel,0.4261042177677155,0.9022738933563232,-0.3407654762268066,Correct
Left Foot Index,0.51567143201828,0.890913724899292,0.1868608444929123,Correct
Right Foot Index,0.4905346930027008,0.9442870616912842,-0.4876880049705505,Correct
Left Elbow,0.5964096784591675,0.5673781037330627,-0.0195276532322168,Correct
Right Elbow,0.5412384271621704,0.57353276014328,-0.4739263951778412,Correct
Left Wrist,0.6415284872055054,0.5704090595245361,-0.2253672778606415,Correct
Right Wrist,0.6395570039749146,0.5743493437767029,-0.5363298654556274,Correct
Left Pinky,0.6596298813819885,0.5701673626899719,-0.2531072795391083,Correct
Right Pinky,0.6617123484611511,0.5785217881202698,-0.5943179726600647,Correct
Left Index,0.6521551012992859,0.5630165338516235,-0.2765793800354004,Correct
Right Index,0.6662931442260742,0.5674164891242981,-0.5777105093002319,Correct
Left Hip,0.4817577004432678,0.670591413974762,0.1042486876249313,Correct
Right Hip,0.4373543560504913,0.6724642515182495,-0.1041758060455322,Correct
Left Knee,0.540541410446167,0.7263293862342834,0.0022942090872675,Correct
Right Knee,0.4930902123451233,0.7439563870429993,-0.4207192361354828,Correct
Left Ankle,0.4794419407844543,0.8478667736053467,0.2535525560379028,Correct
Right Ankle,0.4473896622657776,0.8819661736488342,-0.3017901480197906,Correct
Left Heel,0.455616682767868,0.8682879209518433,0.2569653391838074,Correct
Right Heel,0.4249830842018127,0.8992993235588074,-0.2994890809059143,Correct
Left Foot Index,0.5164024829864502,0.8950318694114685,0.1187744364142418,Correct
Right Foot Index,0.4847410917282104,0.9425424337387084,-0.4451664388179779,Correct
Left Elbow,0.6007458567619324,0.5639100670814514,-0.0507319308817386,Correct
Right Elbow,0.5422402620315552,0.575014054775238,-0.4843935072422028,Correct
Left Wrist,0.6463454365730286,0.5685205459594727,-0.267037957906723,Correct
Right Wrist,0.639373242855072,0.5732841491699219,-0.5527021288871765,Correct
Left Pinky,0.6656639575958252,0.5684930682182312,-0.2965778410434723,Correct
Right Pinky,0.6614333987236023,0.5766050219535828,-0.6135091185569763,Correct
Left Index,0.6558437943458557,0.5620276927947998,-0.3217172026634216,Correct
Right Index,0.6658473610877991,0.5652109980583191,-0.5948050022125244,Correct
Left Hip,0.4852112531661987,0.6704127192497253,0.1003088653087616,Correct
Right Hip,0.4385338723659515,0.6718469262123108,-0.1002278178930283,Correct
Left Knee,0.5515648126602173,0.7237905859947205,-0.007538725156337,Correct
Right Knee,0.5031550526618958,0.743945300579071,-0.3827736675739288,Correct
Left Ankle,0.4847001135349274,0.8422185182571411,0.1772908121347427,Correct
Right Ankle,0.4485490024089813,0.8811120986938477,-0.2371480613946915,Correct
Left Heel,0.4604248404502869,0.8616787791252136,0.1890595257282257,Correct
Right Heel,0.4248911440372467,0.8973442912101746,-0.2311597466468811,Correct
Left Foot Index,0.518068790435791,0.8913328647613525,0.1032931059598923,Correct
Right Foot Index,0.4842270016670227,0.942164421081543,-0.3591578304767609,Correct
Left Elbow,0.5993376970291138,0.5760400891304016,-0.0642408356070518,Correct
Right Elbow,0.5371510982513428,0.5819323062896729,-0.4610400497913361,Correct
Left Wrist,0.6495451331138611,0.570152997970581,-0.2919333875179291,Correct
Right Wrist,0.6341412663459778,0.5769572854042053,-0.5154411792755127,Correct
Left Pinky,0.6694917678833008,0.5688011050224304,-0.326254814863205,Correct
Right Pinky,0.6562104821205139,0.5792264938354492,-0.5883640646934509,Correct
Left Index,0.6608504056930542,0.5608122944831848,-0.3479428291320801,Correct
Right Index,0.6624830961227417,0.5674539804458618,-0.5644492506980896,Correct
Left Hip,0.4816439747810364,0.6773654818534851,0.0983424112200737,Correct
Right Hip,0.4353445172309875,0.6759654879570007,-0.0982283726334571,Correct
Left Knee,0.5417665839195251,0.7306997179985046,-0.0475459061563015,Correct
Right Knee,0.5030224323272705,0.7383483648300171,-0.3965780436992645,Correct
Left Ankle,0.4822992980480194,0.8534679412841797,0.1258330196142197,Correct
Right Ankle,0.449034571647644,0.8758726716041565,-0.1987887471914291,Correct
Left Heel,0.4585873782634735,0.8732683062553406,0.137183889746666,Correct
Right Heel,0.4245765507221222,0.8892172574996948,-0.1862064450979233,Correct
Left Foot Index,0.5164855718612671,0.9035149812698364,0.0362752899527549,Correct
Right Foot Index,0.4840415120124817,0.9372904896736144,-0.3112541139125824,Correct
Left Elbow,0.5995519757270813,0.5651912093162537,-0.0145922293886542,Correct
Right Elbow,0.5366445183753967,0.5808601975440979,-0.4473914206027985,Correct
Left Wrist,0.6514257788658142,0.565738320350647,-0.1797668039798737,Correct
Right Wrist,0.6319504976272583,0.5776792764663696,-0.5035971999168396,Correct
Left Pinky,0.6717288494110107,0.5636773705482483,-0.2011526525020599,Correct
Right Pinky,0.6540168523788452,0.5801270008087158,-0.5642261505126953,Correct
Left Index,0.6659926772117615,0.5581263303756714,-0.2292762100696564,Correct
Right Index,0.6583467125892639,0.5677440166473389,-0.5481423139572144,Correct
Left Hip,0.4828209578990936,0.6714110970497131,0.0987526848912239,Correct
Right Hip,0.4360017478466034,0.6741963624954224,-0.0986486002802848,Correct
Left Knee,0.5506718158721924,0.7175862789154053,0.031317975372076,Correct
Right Knee,0.5029729008674622,0.7417315244674683,-0.3785728812217712,Correct
Left Ankle,0.483541876077652,0.8316832184791565,0.1933472007513046,Correct
Right Ankle,0.4488130509853363,0.8805500864982605,-0.2718324065208435,Correct
Left Heel,0.4595591127872467,0.8494564294815063,0.2045206278562546,Correct
Right Heel,0.4240474700927734,0.896185040473938,-0.2698370218276978,Correct
Left Foot Index,0.5165751576423645,0.8776537179946899,0.1324398815631866,Correct
Right Foot Index,0.4854351282119751,0.9408313632011414,-0.4043726325035095,Correct
Left Elbow,0.6076831221580505,0.5790321826934814,-0.1906724572181702,Correct
Right Elbow,0.5366433262825012,0.5785276293754578,-0.4754705727100372,Correct
Left Wrist,0.6342546343803406,0.5699172616004944,-0.4754233360290527,Correct
Right Wrist,0.6383166909217834,0.568246603012085,-0.5091453194618225,Correct
Left Pinky,0.6498057246208191,0.5703199505805969,-0.5261738896369934,Correct
Right Pinky,0.6617543697357178,0.5700743198394775,-0.5596412420272827,Correct
Left Index,0.6402574777603149,0.5586234331130981,-0.5326611399650574,Correct
Right Index,0.6661831140518188,0.5586749315261841,-0.540934145450592,Correct
Left Hip,0.4889714121818542,0.6785286068916321,0.0807296186685562,Correct
Right Hip,0.4378678202629089,0.6751771569252014,-0.0806211754679679,Correct
Left Knee,0.5355834364891052,0.7439292073249817,-0.1123572438955307,Correct
Right Knee,0.486871063709259,0.7365802526473999,-0.4265435636043549,Correct
Left Ankle,0.4780274629592896,0.8634111881256104,0.0729870870709419,Correct
Right Ankle,0.4533526301383972,0.8599883913993835,-0.1964949518442154,Correct
Left Heel,0.4551451802253723,0.8825079202651978,0.0852953121066093,Correct
Right Heel,0.4372247457504272,0.8795261979103088,-0.1798956394195557,Correct
Left Foot Index,0.5137898325920105,0.9115936160087584,-0.0342699438333511,Correct
Right Foot Index,0.481773853302002,0.9173226952552797,-0.3161191344261169,Correct
Left Elbow,0.6077080965042114,0.5681753754615784,-0.0723360478878021,Correct
Right Elbow,0.5368664860725403,0.5802221894264221,-0.4436756372451782,Correct
Left Wrist,0.6470974683761597,0.5672673583030701,-0.3066502809524536,Correct
Right Wrist,0.6320492029190063,0.5757033824920654,-0.4753648042678833,Correct
Left Pinky,0.6664223074913025,0.5690198540687561,-0.3386400938034058,Correct
Right Pinky,0.6528083086013794,0.5784862041473389,-0.5307856202125549,Correct
Left Index,0.6524984836578369,0.5587249398231506,-0.3617945909500122,Correct
Right Index,0.6567963361740112,0.5667787194252014,-0.5149797201156616,Correct
Left Hip,0.4874301552772522,0.6768191456794739,0.0885872617363929,Correct
Right Hip,0.4378399550914764,0.6742552518844604,-0.0884631797671318,Correct
Left Knee,0.5385156273841858,0.7424440383911133,-0.0614356957376003,Correct
Right Knee,0.4909107983112335,0.7371966242790222,-0.414591372013092,Correct
Left Ankle,0.4814477264881134,0.8584105372428894,0.1027013808488846,Correct
Right Ankle,0.4527137577533722,0.8665872812271118,-0.2655042111873627,Correct
Left Heel,0.4582473337650299,0.8775962591171265,0.1127656400203705,Correct
Right Heel,0.4361558854579926,0.8848473429679871,-0.2608318328857422,Correct
Left Foot Index,0.5158359408378601,0.9059982299804688,0.0096550732851028,Correct
Right Foot Index,0.4846400022506714,0.9258559942245485,-0.4070604741573334,Correct
Left Elbow,0.6068809628486633,0.5598668456077576,0.0022126589901745,Correct
Right Elbow,0.5410495400428772,0.5802298188209534,-0.4220311939716339,Correct
Left Wrist,0.6534371972084045,0.5608866214752197,-0.1844186186790466,Correct
Right Wrist,0.6352397799491882,0.5762469172477722,-0.4330129623413086,Correct
Left Pinky,0.6720141768455505,0.5596457123756409,-0.2036995440721512,Correct
Right Pinky,0.6571365594863892,0.5780826210975647,-0.4872875213623047,Correct
Left Index,0.6629278659820557,0.5537604689598083,-0.2349081039428711,Correct
Right Index,0.6576064229011536,0.5656388998031616,-0.4706117212772369,Correct
Left Hip,0.4833638370037079,0.6762135624885559,0.0945765227079391,Correct
Right Hip,0.4374147951602936,0.6763792634010315,-0.0944690406322479,Correct
Left Knee,0.5550414323806763,0.7223957180976868,0.0299214087426662,Correct
Right Knee,0.4966683685779572,0.7419382929801941,-0.3726681768894196,Correct
Left Ankle,0.4820795953273773,0.83051997423172,0.1980743706226349,Correct
Right Ankle,0.4525501430034637,0.8743181824684143,-0.2439109981060028,Correct
Left Heel,0.4587480127811432,0.8453770875930786,0.2108020931482315,Correct
Right Heel,0.4349242150783539,0.8924540877342224,-0.2391796410083771,Correct
Left Foot Index,0.5143012404441833,0.8790475726127625,0.1430670171976089,Correct
Right Foot Index,0.4859263598918915,0.9354108572006226,-0.3649924695491791,Correct
Left Elbow,0.6083434224128723,0.5585507750511169,-0.1156182438135147,Correct
Right Elbow,0.5391495823860168,0.5801715850830078,-0.4267178773880005,Correct
